282,0
283,0
284,0
285,1
286,0
287,1
288,1
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,0
314,0
315,0
316,0
317,0
318,0
319,0
320,125
321,0
322,0
323,0
324,2
325,0
326,0
327,0
328,1
329,0
330,1
331,0
332,1
333,0
334,0
335,0
336,0
337,1
338,1
339,0
340,1
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,0
360,0
361,0
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,0
371,0
372,0
373,0
374,162
375,0
376,0
377,2
378,0
379,0
380,0
381,0
382,0
383,1
384,0
385,1
386,1
387,0
388,0
389,0
390,1
391,0
392,1
393,2
394,0
395,0
396,0
397,0
398,0
399,0
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,0
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,204
433,0
434,0
435,2
436,0
437,0
438,0
439,0
440,0
441,1
442,0
443,1
444,1
445,0
446,0
447,0
448,0
449,1
450,2
451,1
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,249
495,0
496,0
497,2
498,0
499,0
500,0
501,1
502,1
503,0
504,0
505,1
506,1
507,0
508,0
509,0
510,1
511,0
512,2
513,0
514,1
515,0
516,0
517,0
518,0
519,0
520,0
521,0
522,0
523,0
524,0
525,0
526,0
527,0
528,0
529,0
530,0
531,0
532,0
533,0
534,0
535,0
536,0
537,0
538,0
539,0
540,0
541,0
542,0
543,0
544,0
545,0
546,0
547,0
548,0
549,0
550,0
551,0
552,0
553,0
554,0
555,0
556,0
557,0
558,0
559,0
560,0
561,350
562,0
563,0
564,2
565,0
566,0
567,0
568,2
569,0
570,1
571,0
572,1
573,1
574,0
575,0
576,0
577,0
578,1
579,2
580,0
581,0
582,1
583,0
584,0
585,0
586,0
587,0
588,0
589,0
590,0
591,0
592,0
593,0
594,0
595,0
596,0
597,0
598,0
599,0
600,0
601,0
602,0
603,0
604,0
605,0
606,0
607,0
608,0
609,0
610,1
611,0
612,0
613,0
614,0
615,0
616,0
617,0
618,0
619,0
620,0
621,0
622,0
623,0
624,0
625,0
626,0
627,0
628,414
629,0
630,0
631,2
632,0
633,0
634,0
635,2
636,0
637,0
638,1
639,1
640,1
641,0
642,0
643,0
644,2
645,0
646,1
647,0
648,0
649,1
650,0
651,0
652,0
653,0
654,0
655,0
656,0
657,0
658,0
659,0
660,0
661,0
662,0
663,0
664,0
665,0
666,0
667,0
668,0
669,0
670,0
671,0
672,0
673,0
674,0
675,0
676,0
677,1
678,0
679,0
680,0
681,0
682,0
683,0
684,0
685,0
686,0
687,0
688,0
689,0
690,0
691,0
692,0
693,0
694,0
695,0
696,479
697,0
698,0
699,2
700,0
701,0
702,0
703,2
704,0
705,1
706,0
707,1
708,1
709,0
710,2
711,0
712,0
713,1
714,0
715,0
716,0
717,1
718,0
719,0
720,0
721,0
722,0
723,0
724,0
725,0
726,0
727,0
728,1
729,0
730,0
731,0
732,0
733,0
734,0
735,0
736,0
737,0
738,0
739,0
740,0
741,0
742,0
743,0
744,0
745,1
746,0
747,0
748,0
749,0
750,0
751,0
752,0
753,0
754,0
755,0
756,0
757,0
758,0
759,0
760,0
761,0
762,0
763,0
764,0
765,0
766,549
767,0
768,0
769,2
770,0
771,0
772,0
773,2
774,0
775,0
776,1
777,1
778,1
779,0
780,2
781,0
782,0
783,1
784,0
785,1
786,0
787,0
788,1
789,1
790,0
791,0
792,0
793,0
794,0
795,0
796,0
797,0
798,1
799,0
800,0
801,0
802,0
803,0
804,0
805,0
806,0
807,0
808,0
809,0
810,0
811,0
812,0
813,0
814,0
815,0
816,1
817,0
818,0
819,0
820,0
821,0
822,0
823,0
824,0
825,0
826,0
827,0
828,0
829,0
830,0
831,0
832,0
833,0
834,0
835,0
836,0
837,618
838,0
839,0
840,2
841,0
842,0
843,0
844,2
845,0
846,0
847,1
848,1
849,1
850,3
851,0
852,0
853,0
854,1
855,0
856,1
857,0
858,0
859,1
860,1
861,0
862,0
863,0
864,0
865,0
866,0
867,0
868,0
869,1
870,0
871,0
872,0
873,0
874,0
875,0
876,0
877,0
878,0
879,0
880,0
881,0
882,0
883,0
884,0
885,0
886,0
887,1
888,0
889,0
890,0
891,0
892,0
893,0
894,0
895,0
896,0
897,0
898,0
899,0
900,0
901,0
902,0
903,0
904,0
905,0
906,0
907,0
908,699
909,1
910,0
911,3
912,0
913,0
914,0
915,2
916,0
917,0
918,1
919,1
920,3
921,1
922,0
923,0
924,0
925,1
926,0
927,2
928,0
929,0
930,1
931,1
932,0
933,1
934,0
935,0
936,0
937,0
938,0
939,1
940,0
941,0
942,0
943,0
944,0
945,0
946,0
947,0
948,0
949,0
950,0
951,0
952,0
953,0
954,0
955,0
956,0
957,1
958,0
959,0
960,0
961,0
962,0
963,0
964,0
965,0
966,0
967,0
968,0
969,0
970,0
971,0
972,0
973,0
974,0
975,0
976,0
977,0
978,0
979,0
980,780
981,1
982,0
983,4
984,1
985,0
986,0
987,0
988,2
989,0
990,1
991,2
992,5
993,1
994,0
995,1
996,0
997,0
998,0
999,2
1000,0
1001,0
1002,1
1003,1
1004,1
1005,1
1006,0
1007,0
1008,0
1009,0
1010,0
1011,0
1012,1
1013,0
1014,0
1015,0
1016,0
1017,0
1018,0
1019,0
1020,0
1021,0
1022,0
1023,0
1024,0
1025,0
1026,0
1027,0
1028,0
1029,1
1030,0
1031,0
1032,0
1033,0
1034,0
1035,0
1036,0
1037,0
1038,0
1039,0
1040,0
1041,0
1042,0
1043,0
1044,0
1045,0
1046,0
1047,0
1048,0
1049,0
1050,0
1051,0
1052,871
1053,1
1054,0
1055,6
1056,1
1057,1
1058,0
1059,2
1060,0
1061,1
1062,1
1063,2
1064,6
1065,1
1066,0
1067,0
1068,2
1069,1
1070,0
1071,3
1072,0
1073,0
1074,1
1075,1
1076,2
1077,1
1078,0
1079,0
1080,0
1081,0
1082,0
1083,0
1084,1
1085,0
1086,0
1087,0
1088,0
1089,0
1090,0
1091,0
1092,0
1093,0
1094,0
1095,0
1096,0
1097,0
1098,0
1099,0
1100,0
1101,1
1102,0
1103,0
1104,0
1105,0
1106,0
1107,0
1108,0
1109,0
1110,0
1111,0
1112,0
1113,0
1114,0
1115,0
1116,0
1117,0
1118,0
1119,0
1120,0
1121,0
1122,0
1123,0
1124,974
1125,1
1126,0
1127,6
1128,1
1129,3
1130,1
1131,0
1132,2
1133,1
1134,1
1135,2
1136,7
1137,1
1138,0
1139,2
1140,0
1141,1
1142,0
1143,3
1144,0
1145,0
1146,1
1147,0
1148,1
1149,2
1150,1
1151,0
1152,0
1153,0
1154,0
1155,1
1156,0
1157,0
1158,0
1159,0
1160,0
1161,0
1162,0
1163,0
1164,0
1165,0
1166,0
1167,0
1168,0
1169,0
1170,0
1171,0
1172,0
1173,0
1174,1
1175,0
1176,0
1177,0
1178,0
1179,0
1180,0
1181,0
1182,0
1183,0
1184,0
1185,0
1186,0
1187,0
1188,0
1189,0
1190,0
1191,0
1192,0
1193,0
1194,0
1195,0
1196,1068
1197,1
1198,0
1199,7
1200,1
1201,4
1202,1
1203,0
1204,3
1205,1
1206,1
1207,8
1208,3
1209,1
1210,0
1211,2
1212,0
1213,1
1214,0
1215,3
1216,0
1217,1
1218,0
1219,0
1220,2
1221,2
1222,1
1223,0
1224,0
1225,0
1226,1
1227,0
1228,0
1229,0
1230,0
1231,0
1232,0
1233,0
1234,0
1235,0
1236,0
1237,0
1238,0
1239,0
1240,0
1241,0
1242,0
1243,0
1244,0
1245,0
1246,1
1247,0
1248,0
1249,0
1250,0
1251,0
1252,0
1253,0
1254,0
1255,0
1256,0
1257,0
1258,0
1259,0
1260,0
1261,0
1262,0
1263,0
1264,0
1265,0
1266,0
1267,0
1268,0
1269,1068
1270,1
1271,8
1272,0
1273,2
1274,4
1275,1
1276,0
1277,3
1278,2
1279,1
1280,8
1281,3
1282,1
1283,0
1284,2
1285,0
1286,1
1287,0
1288,4
1289,0
1290,1
1291,0
1292,1
1293,2
1294,2
1295,1
1296,0
1297,0
1298,0
1299,1
1300,0
1301,0
1302,0
1303,0
1304,0
1305,0
1306,0
1307,0
1308,0
1309,0
1310,0
1311,0
1312,0
1313,0
1314,0
1315,0
1316,0
1317,0
1318,0
1319,1
1320,0
1321,0
1322,0
1323,0
1324,0
1325,0
1326,0
1327,0
1328,0
1329,0
1330,0
1331,0
1332,0
1333,0
1334,0
1335,0
1336,0
1337,0
1338,0
1339,0
1340,0
1341,0
1342,1310
1343,2
1344,10
1345,0
1346,2
1347,5
1348,1
1349,0
1350,4
1351,2
1352,1
1353,9
1354,3
1355,1
1356,0
1357,3
1358,0
1359,2
1360,0
1361,4
1362,0
1363,1
1364,0
1365,3
1366,1
1367,2
1368,1
1369,0
1370,1
1371,0
1372,0
1373,1
1374,0
1375,1
1376,0
1377,0
1378,0
1379,0
1380,0
1381,0
1382,0
1383,0
1384,0
1385,0
1386,0
1387,0
1388,0
1389,0
1390,0
1391,0
1392,1
1393,0
1394,0
1395,0
1396,0
1397,0
1398,0
1399,0
1400,0
1401,0
1402,0
1403,0
1404,0
1405,0
1406,0
1407,0
1408,0
1409,0
1410,0
1411,0
1412,0
1413,0
1414,0
1415,0
1416,1457
1417,2
1418,11
1419,0
1420,2
1421,6
1422,1
1423,0
1424,5
1425,2
1426,1
1427,11
1428,3
1429,1
1430,3
1431,0
1432,0
1433,2
1434,0
1435,0
1436,4
1437,1
1438,0
1439,3
1440,1
1441,2
1442,1
1443,0
1444,0
1445,0
1446,1
1447,1
1448,0
1449,1
1450,0
1451,0
1452,0
1453,0
1454,0
1455,0
1456,0
1457,0
1458,0
1459,0
1460,0
1461,0
1462,0
1463,0
1464,0
1465,0
1466,1
1467,0
1468,0
1469,0
1470,0
1471,0
1472,0
1473,0
1474,0
1475,0
1476,0
1477,0
1478,0
1479,0
1480,0
1481,0
1482,0
1483,0
1484,0
1485,0
1486,0
1487,0
1488,0
1489,0
1490,0
1491,1596
1492,2
1493,13
1494,0
1495,2
1496,6
1497,1
1498,0
1499,5
1500,2
1501,1
1502,11
1503,4
1504,1
1505,3
1506,0
1507,0
1508,2
1509,0
1510,0
1511,4
1512,1
1513,0
1514,3
1515,1
1516,2
1517,1
1518,0
1519,0
1520,1
1521,0
1522,1
1523,1
1524,0
1525,0
1526,0
1527,0
1528,0
1529,0
1530,0
1531,1
1532,0
1533,0
1534,0
1535,0
1536,0
1537,0
1538,0
1539,0
1540,0
1541,1
1542,0
1543,0
1544,0
1545,0
1546,0
1547,0
1548,0
1549,0
1550,0
1551,0
1552,0
1553,0
1554,0
1555,0
1556,0
1557,0
1558,0
1559,0
1560,0
1561,0
1562,0
1563,0
1564,0
1565,0
1566,1696
1567,2
1568,13
1569,0
1570,3
1571,6
1572,1
1573,0
1574,5
1575,2
1576,3
1577,11
1578,4
1579,0
1580,1
1581,3
1582,0
1583,2
1584,0
1585,0
1586,4
1587,1
1588,0
1589,3
1590,1
1591,2
1592,1
1593,0
1594,1
1595,0
1596,0
1597,1
1598,1
1599,0
1600,0
1601,0
1602,1
1603,0
1604,0
1605,0
1606,1
1607,0
1608,0
1609,0
1610,0
1611,0
1612,0
1613,0
1614,0
1615,0
1616,1
1617,0
1618,0
1619,0
1620,0
1621,0
1622,0
1623,0
1624,0
1625,0
1626,0
1627,0
1628,0
1629,0
1630,0
1631,0
1632,0
1633,0
1634,0
1635,0
1636,0
1637,0
1638,0
1639,0
1640,0
1641,1789
1642,4
1643,16
1644,0
1645,3
1646,6
1647,1
1648,0
1649,5
1650,2
1651,3
1652,11
1653,0
1654,4
1655,1
1656,3
1657,0
1658,0
1659,2
1660,0
1661,4
1662,1
1663,0
1664,3
1665,1
1666,2
1667,1
1668,0
1669,1
1670,0
1671,0
1672,1
1673,1
1674,0
1675,0
1676,0
1677,1
1678,0
1679,0
1680,0
1681,1
1682,0
1683,0
1684,0
1685,0
1686,0
1687,0
1688,0
1689,0
1690,0
1691,1
1692,0
1693,0
1694,0
1695,0
1696,0
1697,0
1698,0
1699,0
1700,0
1701,0
1702,0
1703,0
1704,0
1705,0
1706,0
1707,0
1708,0
1709,0
1710,0
1711,0
1712,0
1713,0
1714,0
1715,0
1716,1921
1717,4
1718,19
1719,0
1720,4
1721,6
1722,1
1723,0
1724,5
1725,3
1726,0
1727,3
1728,11
1729,4
1730,1
1731,4
1732,0
1733,2
1734,0
1735,0
1736,4
1737,2
1738,0
1739,3
1740,1
1741,2
1742,1
1743,0
1744,1
1745,1
1746,0
1747,0
1748,1
1749,0
1750,0
1751,0
1752,1
1753,0
1754,0
1755,0
1756,1
1757,0
1758,0
1759,0
1760,0
1761,0
1762,0
1763,0
1764,0
1765,0
1766,1
1767,0
1768,0
1769,0
1770,0
1771,0
1772,0
1773,0
1774,0
1775,0
1776,0
1777,0
1778,0
1779,0
1780,0
1781,0
1782,0
1783,0
1784,0
1785,0
1786,0
1787,0
1788,0
1789,0
1790,0
1791,2029
1792,5
1793,19
1794,0
1795,4
1796,6
1797,1
1798,0
1799,0
1800,5
1801,3
1802,3
1803,12
1804,4
1805,2
1806,4
1807,0
1808,2
1809,0
1810,1
1811,4
1812,2
1813,0
1814,3
1815,1
1816,2
1817,1
1818,1
1819,0
1820,1
1821,0
1822,0
1823,2
1824,0
1825,0
1826,1
1827,0
1828,0
1829,0
1830,0
1831,1
1832,0
1833,0
1834,0
1835,0
1836,0
1837,0
1838,0
1839,0
1840,0
1841,1
1842,0
1843,0
1844,2
1845,0
1846,0
1847,0
1848,0
1849,0
1850,0
1851,0
1852,0
1853,0
1854,0
1855,0
1856,0
1857,0
1858,0
1859,0
1860,0
1861,0
1862,0
1863,0
1864,0
1865,0
1866,0
1867,2144
1868,5
1869,19
1870,1
1871,4
1872,6
1873,1
1874,2
1875,0
1876,6
1877,4
1878,3
1879,12
1880,4
1881,2
1882,5
1883,1
1884,2
1885,1
1886,2
1887,4
1888,2
1889,0
1890,3
1891,1
1892,1
1893,1
1894,2
1895,1
1896,0
1897,1
1898,0
1899,0
1900,2
1901,0
1902,1
1903,0
1904,0
1905,0
1906,0
1907,1
1908,0
1909,0
1910,0
1911,0
1912,0
1913,2
1914,0
1915,0
1916,0
1917,0
1918,1
1919,0
1920,0
1921,0
1922,0
1923,0
1924,0
1925,0
1926,0
1927,0
1928,0
1929,0
1930,0
1931,0
1932,0
1933,0
1934,0
1935,0
1936,0
1937,0
1938,0
1939,0
1940,0
1941,0
1942,0
1943,2144
1944,5
1945,19
1946,1
1947,4
1948,6
1949,1
1950,4
1951,2
1952,0
1953,6
1954,3
1955,12
1956,4
1957,2
1958,5
1959,1
1960,2
1961,1
1962,2
1963,2
1964,4
1965,2
1966,0
1967,3
1968,1
1969,1
1970,2
1971,1
1972,0
1973,1
1974,0
1975,0
1976,2
1977,0
1978,1
1979,0
1980,1
1981,4
1982,0
1983,0
1984,0
1985,1
1986,0
1987,0
1988,0
1989,0
1990,0
1991,0
1992,0
1993,0
1994,0
1995,0
1996,0
1997,1
1998,0
1999,0
2000,0
2001,0
2002,0
2003,0
2004,0
2005,0
2006,0
2007,0
2008,0
2009,0
2010,0
2011,0
2012,0
2013,0
2014,0
2015,0
2016,0
2017,0
2018,0
2019,0
2020,0
2021,0
2022,0
2023,0
2024,0
2025,0
2026,0
2027,2346
2028,5
2029,19
2030,1
2031,4
2032,6
2033,1
2034,4
2035,2
2036,0
2037,6
2038,3
2039,12
2040,2
2041,4
2042,3
2043,6
2044,1
2045,2
2046,1
2047,2
2048,4
2049,2
2050,3
2051,0
2052,1
2053,1
2054,2
2055,1
2056,0
2057,2
2058,0
2059,0
2060,2
2061,2
2062,0
2063,5
2064,1
2065,0
2066,0
2067,0
2068,0
2069,0
2070,1
2071,0
2072,0
2073,0
2074,0
2075,0
2076,0
2077,0
2078,0
2079,0
2080,0
2081,1
2082,0
2083,0
2084,0
2085,0
2086,0
2087,0
2088,0
2089,0
2090,0
2091,0
2092,0
2093,0
2094,0
2095,0
2096,0
2097,0
2098,0
2099,0
2100,0
2101,0
2102,0
2103,0
2104,0
2105,0
2106,0
2107,0
2108,0
2109,0
2110,0
2111,2346
2112,6
2113,19
2114,1
2115,4
2116,6
2117,1
2118,4
2119,3
2120,0
2121,6
2122,6
2123,3
2124,12
2125,4
2126,3
2127,6
2128,1
2129,2
2130,1
2131,2
2132,5
2133,3
2134,1
2135,2
2136,3
2137,0
2138,1
2139,2
2140,1
2141,0
2142,2
2143,0
2144,2
2145,0
2146,8
2147,0
2148,1
2149,0
2150,0
2151,0
2152,0
2153,0
2154,1
2155,0
2156,0
2157,0
2158,0
2159,0
2160,0
2161,0
2162,0
2163,0
2164,0
2165,1
2166,0
2167,0
2168,0
2169,0
2170,0
2171,0
2172,0
2173,0
2174,0
2175,0
2176,0
2177,0
2178,0
2179,0
2180,0
2181,0
2182,0
2183,0
2184,0
2185,0
2186,0
2187,0
2188,0
2189,0
2190,0
2191,0
2192,0
2193,0
2194,0
2195,0
2196,2495
2197,6
2198,19
2199,1
2200,4
2201,6
2202,1
2203,8
2204,5
2205,3
2206,0
2207,6
2208,3
2209,12
2210,4
2211,3
2212,6
2213,1
2214,2
2215,1
2216,7
2217,2
2218,5
2219,1
2220,2
2221,3
2222,0
2223,1
2224,1
2225,2
2226,0
2227,2
2228,2
2229,0
2230,0
2231,12
2232,0
2233,0
2234,1
2235,0
2236,0
2237,0
2238,0
2239,0
2240,0
2241,1
2242,0
2243,0
2244,0
2245,0
2246,0
2247,0
2248,0
2249,0
2250,1
2251,0
2252,0
2253,0
2254,0
2255,0
2256,0
2257,0
2258,0
2259,0
2260,0
2261,0
2262,0
2263,0
2264,0
2265,0
2266,0
2267,0
2268,0
2269,0
2270,0
2271,0
2272,0
2273,0
2274,0
2275,0
2276,0
2277,0
2278,0
2279,0
2280,0
2281,0
2282,0
2283,0
2284,0
2285,0
2286,2563
2287,7
2288,19
2289,1
2290,4
2291,6
2292,10
2293,1
2294,6
2295,3
2296,0
2297,6
2298,3
2299,12
2300,4
2301,3
2302,10
2303,6
2304,1
2305,2
2306,1
2307,2
2308,1
2309,5
2310,2
2311,3
2312,0
2313,1
2314,16
2315,1
2316,2
2317,0
2318,2
2319,2
2320,0
2321,0
2322,0
2323,0
2324,1
2325,0
2326,0
2327,0
2328,0
2329,0
2330,1
2331,0
2332,0
2333,0
2334,0
2335,0
2336,0
2337,0
2338,0
2339,0
2340,0
2341,0
2342,0
2343,1
2344,0
2345,0
2346,0
2347,0
2348,0
2349,0
2350,0
2351,0
2352,0
2353,0
2354,0
2355,0
2356,0
2357,0
2358,0
2359,0
2360,0
2361,0
2362,0
2363,0
2364,0
2365,0
2366,0
2367,0
2368,0
2369,0
2370,0
2371,0
2372,0
2373,0
2374,0
2375,0
2376,0
2377,0
2378,0
2379,0
2380,2615
2381,7
2382,19
2383,12
2384,1
2385,4
2386,6
2387,1
2388,6
2389,4
2390,0
2391,6
2392,3
2393,12
2394,12
2395,4
2396,3
2397,6
2398,1
2399,2
2400,1
2401,2
2402,2
2403,5
2404,2
2405,19
2406,3
2407,0
2408,1
2409,1
2410,0
2411,2
2412,2
2413,2
2414,0
2415,0
2416,0
2417,0
2418,0
2419,1
2420,0
2421,0
2422,0
2423,2
2424,0
2425,0
2426,0
2427,0
2428,0
2429,0
2430,0
2431,0
2432,0
2433,0
2434,0
2435,0
2436,0
2437,0
2438,0
2439,0
2440,1
2441,0
2442,0
2443,0
2444,0
2445,0
2446,0
2447,0
2448,0
2449,0
2450,0
2451,0
2452,0
2453,0
2454,0
2455,0
2456,0
2457,0
2458,0
2459,0
2460,0
2461,0
2462,0
2463,0
2464,0
2465,0
2466,0
2467,0
2468,0
2469,0
2470,0
2471,0
2472,0
2473,0
2474,0
2475,0
2476,0
2477,0
2478,0
2479,0
2480,0
2481,2641
2482,13
2483,7
2484,20
2485,1
2486,4
2487,6
2488,1
2489,6
2490,4
2491,17
2492,0
2493,6
2494,3
2495,13
2496,5
2497,3
2498,6
2499,1
2500,2
2501,26
2502,1
2503,4
2504,2
2505,5
2506,2
2507,3
2508,0
2509,1
2510,1
2511,0
2512,2
2513,2
2514,2
2515,0
2516,0
2517,0
2518,0
2519,0
2520,0
2521,2
2522,0
2523,1
2524,0
2525,0
2526,0
2527,0
2528,0
2529,0
2530,0
2531,0
2532,0
2533,0
2534,0
2535,0
2536,0
2537,0
2538,0
2539,0
2540,0
2541,0
2542,0
2543,0
2544,0
2545,0
2546,1
2547,0
2548,0
2549,0
2550,0
2551,0
2552,0
2553,0
2554,0
2555,0
2556,0
2557,0
2558,0
2559,0
2560,0
2561,0
2562,0
2563,0
2564,0
2565,0
2566,0
2567,0
2568,0
2569,0
2570,0
2571,0
2572,0
2573,0
2574,0
2575,0
2576,0
2577,0
2578,0
2579,0
2580,0
2581,0
2582,0
2583,0
2584,0
2585,0
2586,2682
2587,13
2588,7
2589,20
2590,1
2591,4
2592,6
2593,1
2594,21
2595,6
2596,6
2597,0
2598,6
2599,3
2600,13
2601,7
2602,34
2603,3
2604,6
2605,1
2606,2
2607,1
2608,4
2609,2
2610,5
2611,2
2612,3
2613,0
2614,1
2615,2
2616,1
2617,0
2618,2
2619,3
2620,0
2621,0
2622,2
2623,0
2624,0
2625,0
2626,0
2627,0
2628,1
2629,0
2630,0
2631,0
2632,0
2633,0
2634,0
2635,0
2636,0
2637,0
2638,0
2639,0
2640,0
2641,0
2642,0
2643,0
2644,0
2645,0
2646,0
2647,0
2648,0
2649,0
2650,0
2651,0
2652,1
2653,0
2654,0
2655,0
2656,0
2657,0
2658,0
2659,0
2660,0
2661,0
2662,0
2663,0
2664,0
2665,0
2666,0
2667,0
2668,0
2669,0
2670,0
2671,0
2672,0
2673,0
2674,0
2675,0
2676,0
2677,0
2678,0
2679,0
2680,0
2681,0
2682,0
2683,0
2684,0
2685,0
2686,0
2687,0
2688,0
2689,0
2690,0
2691,0
2692,0
2693,0
2694,0
2695,0
2696,0
2697,0
2698,0
2699,0
2700,2727
2701,16
2702,7
2703,21
2704,1
2705,29
2706,4
2707,6
2708,1
2709,6
2710,6
2711,0
2712,43
2713,6
2714,3
2715,13
2716,8
2717,3
2718,6
2719,1
2720,2
2721,1
2722,5
2723,2
2724,5
2725,2
2726,3
2727,0
2728,1
2729,0
2730,2
2731,2
2732,1
2733,2
2734,0
2735,3
2736,0
2737,0
2738,0
2739,0
2740,0
2741,0
2742,0
2743,1
2744,0
2745,0
2746,0
2747,0
2748,0
2749,0
2750,0
2751,0
2752,0
2753,0
2754,0
2755,0
2756,0
2757,0
2758,0
2759,0
2760,0
2761,0
2762,0
2763,1
2764,0
2765,0
2766,0
2767,0
2768,0
2769,0
2770,0
2771,0
2772,0
2773,1
2774,0
2775,0
2776,0
2777,0
2778,0
2779,0
2780,0
2781,0
2782,0
2783,0
2784,0
2785,0
2786,0
2787,0
2788,0
2789,0
2790,0
2791,0
2792,0
2793,0
2794,0
2795,0
2796,0
2797,0
2798,0
2799,0
2800,0
2801,0
2802,0
2803,0
2804,0
2805,0
2806,0
2807,0
2808,0
2809,0
2810,0
2811,0
2812,0
2813,0
2814,0
2815,0
2816,0
2817,0
2818,0
2819,2761
2820,17
2821,34
2822,7
2823,22
2824,1
2825,4
2826,6
2827,54
2828,1
2829,6
2830,6
2831,0
2832,6
2833,3
2834,13
2835,8
2836,3
2837,6
2838,1
2839,6
2840,2
2841,1
2842,2
2843,5
2844,2
2845,3
2846,0
2847,2
2848,0
2849,1
2850,0
2851,2
2852,1
2853,2
2854,0
2855,3
2856,0
2857,0
2858,0
2859,0
2860,0
2861,1
2862,1
2863,0
2864,0
2865,0
2866,0
2867,0
2868,0
2869,0
2870,0
2871,0
2872,0
2873,0
2874,0
2875,0
2876,0
2877,0
2878,0
2879,1
2880,0
2881,0
2882,0
2883,0
2884,0
2885,0
2886,0
2887,0
2888,0
2889,0
2890,0
2891,0
2892,0
2893,0
2894,0
2895,0
2896,0
2897,1
2898,0
2899,0
2900,0
2901,0
2902,1
2903,0
2904,0
2905,0
2906,0
2907,0
2908,0
2909,0
2910,0
2911,0
2912,0
2913,0
2914,0
2915,0
2916,0
2917,0
2918,0
2919,0
2920,0
2921,0
2922,0
2923,0
2924,0
2925,0
2926,0
2927,0
2928,0
2929,0
2930,0
2931,0
2932,0
2933,0
2934,0
2935,0
2936,0
2937,0
2938,0
2939,0
2940,0
2941,0
2942,0
2943,0
2944,2803
2945,28
2946,52
2947,66
2948,7
2949,22
2950,1
2951,4
2952,6
2953,1
2954,6
2955,6
2956,0
2957,6
2958,3
2959,13
2960,8
2961,3
2962,6
2963,1
2964,6
2965,2
2966,1
2967,3
2968,2
2969,5
2970,0
2971,2
2972,3
2973,0
2974,1
2975,0
2976,0
2977,2
2978,1
2979,2
2980,3
2981,0
2982,0
2983,0
2984,0
2985,0
2986,1
2987,0
2988,1
2989,0
2990,0
2991,0
2992,0
2993,0
2994,0
2995,0
